datetime_ist,date,time,cwc_rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_72h_mm,pore_pressure_kpa,pore_pressure_mbar,pressure_change_24h_kpa,tilt_deg,pitch_deg,roll_deg,yaw_deg,accel_x_ms2,accel_y_ms2,accel_z_ms2,gyro_x_dps,gyro_y_dps,gyro_z_dps,landslide_risk_score,landslide_risk_level,landslide_event
06-01-2024 09:00,06-01-2024,09:00:00,0,8.27,8.27,25.94,1.049,10.49,-0.368,1.925,1.343,0.973,5.254,-0.0296,-0.0074,9.7848,-0.0111,0.087,0.0115,0,LOW,0
06-01-2024 10:00,06-01-2024,10:00:00,0,8.27,8.27,25.94,1.061,10.61,-0.325,1.928,1.344,0.974,5.166,-0.0139,-0.0222,9.8314,-0.0489,0.0744,0.0221,0,LOW,0
06-01-2024 11:00,06-01-2024,11:00:00,0,8.27,8.27,25.94,1.088,10.88,-0.322,1.936,1.345,0.975,5.332,-0.0138,-0.0037,9.7959,0.0532,0.0662,0.1904,0,LOW,0
06-01-2024 12:00,06-01-2024,12:00:00,0,8.27,8.27,25.94,1.119,11.19,-0.258,1.933,1.346,0.976,5.196,0.0034,0.0234,9.8162,0.1468,-0.0603,-0.0793,0.0093,LOW,0
06-01-2024 13:00,06-01-2024,13:00:00,0,8.27,8.27,25.94,1.083,10.83,-0.222,1.937,1.347,0.978,5.154,-0.0093,0.0103,9.8056,-0.0217,0.1035,-0.0982,0.0285,LOW,0
06-01-2024 14:00,06-01-2024,14:00:00,0,0,8.27,25.94,1.099,10.99,-0.242,1.941,1.348,0.979,4.99,0.0039,0.0078,9.7931,0.0637,-0.0439,0.0393,0,LOW,0
06-01-2024 15:00,06-01-2024,15:00:00,0,0,8.27,25.94,1.086,10.86,-0.236,1.935,1.349,0.98,5.12,0.0086,-0.0106,9.766,-0.0735,0.0199,-0.0556,0,LOW,0
06-01-2024 16:00,06-01-2024,16:00:00,0,0,8.27,25.94,1.049,10.49,-0.266,1.936,1.35,0.981,5.272,0.0257,-0.0063,9.8207,0.0463,0.0526,0.1088,0.0088,LOW,0
06-01-2024 17:00,06-01-2024,17:00:00,0,0,8.27,25.94,1.064,10.64,-0.187,1.934,1.351,0.982,5.223,0.0082,-0.0317,9.7934,0.0485,-0.0492,0.1298,0.0147,LOW,0
06-01-2024 18:00,06-01-2024,18:00:00,0,0,8.27,25.94,1.002,10.02,-0.233,1.937,1.352,0.984,5.392,-0.0011,0.0111,9.8383,-0.0194,-0.0282,0.1051,0,LOW,0
06-01-2024 19:00,06-01-2024,19:00:00,0,0,8.27,25.94,0.954,9.54,-0.259,1.933,1.353,0.985,5.161,0.003,0.0112,9.8362,-0.0537,-0.1667,0.0221,0.0257,LOW,0
06-01-2024 20:00,06-01-2024,20:00:00,0,0,8.27,25.94,1,10,-0.167,1.925,1.354,0.986,4.852,-0.0256,0.0107,9.8005,0.0509,-0.0712,-0.0334,0.0093,LOW,0
06-01-2024 21:00,06-01-2024,21:00:00,0,0,8.27,25.94,0.996,9.96,-0.167,1.925,1.355,0.987,5.206,-0.0082,0.0206,9.8213,0.0798,0.0318,0.0093,0,LOW,0
06-01-2024 22:00,06-01-2024,22:00:00,0,0,8.27,25.94,0.969,9.69,-0.13,1.93,1.356,0.988,4.867,-0.0148,0.0057,9.8021,0.0311,0.0308,-0.0566,0.011,LOW,0
06-01-2024 23:00,06-01-2024,23:00:00,0,0,8.27,25.94,0.965,9.65,-0.091,1.935,1.357,0.989,5.105,0.0163,-0.0194,9.796,0.0521,-0.0136,0.0643,0.0153,LOW,0
07-01-2024 00:00,07-01-2024,00:00:00,0,0,8.27,8.27,0.953,9.53,-0.114,1.924,1.359,0.991,5.271,0.0112,0.0022,9.8114,0.1495,0.1343,0.0904,0,LOW,0
07-01-2024 01:00,07-01-2024,01:00:00,0,0,8.27,8.27,0.946,9.46,-0.083,1.925,1.36,0.992,5.367,-0.0277,0.0185,9.8236,0.0884,-0.0508,-0.023,0,LOW,0
07-01-2024 02:00,07-01-2024,02:00:00,0,0,8.27,8.27,0.951,9.51,-0.047,1.929,1.361,0.993,5.041,0.0098,0.0062,9.8318,-0.0893,0.1905,0.0816,0.0421,LOW,0
07-01-2024 03:00,07-01-2024,03:00:00,0,0,8.27,8.27,0.939,9.39,-0.043,1.93,1.362,0.994,5.215,0.0133,0.0026,9.79,-0.003,-0.0491,-0.0605,0,LOW,0
07-01-2024 04:00,07-01-2024,04:00:00,0,0,8.27,8.27,0.941,9.41,-0.014,1.935,1.363,0.995,5.357,-0.0113,-0.0028,9.7823,-0.0344,-0.0427,-0.0648,0.0215,LOW,0
07-01-2024 05:00,07-01-2024,05:00:00,0,0,8.27,8.27,0.93,9.3,-0.025,1.927,1.364,0.996,5.181,0.0122,0.0178,9.8012,-0.0252,0.0729,0.1293,0.0642,LOW,0
07-01-2024 06:00,07-01-2024,06:00:00,0,0,8.27,8.27,0.903,9.03,-0.04,1.92,1.365,0.998,5.096,0.0026,-0.0148,9.7893,-0.0195,-0.2406,0.1038,0,LOW,0
07-01-2024 07:00,07-01-2024,07:00:00,0,0,8.27,8.27,0.869,8.69,-0.019,1.924,1.366,0.999,5.393,-0.0192,-0.0168,9.7848,0.1187,-0.0276,0.008,0,LOW,0
07-01-2024 08:00,07-01-2024,08:00:00,0,0,0,8.27,0.886,8.86,-0.159,1.922,1.367,1,5.291,-0.0211,0.0123,9.8046,-0.1129,-0.0306,-0.0709,0,LOW,0
07-01-2024 09:00,07-01-2024,09:00:00,0,0,0,8.27,0.886,8.86,-0.162,1.929,1.368,1.001,5.181,0.0382,0.0094,9.7882,-0.0526,0.1135,-0.0876,0.0083,LOW,0
07-01-2024 10:00,07-01-2024,10:00:00,0,0,0,8.27,0.896,8.96,-0.165,1.93,1.369,1.002,4.991,-0.0035,0.0203,9.8097,-0.0172,-0.0059,-0.0139,0,LOW,0
07-01-2024 11:00,07-01-2024,11:00:00,0,0,0,8.27,0.88,8.8,-0.208,1.925,1.37,1.003,5.133,0.0053,-0.0222,9.8205,-0.0846,0.0832,-0.0132,0.0097,LOW,0
07-01-2024 12:00,07-01-2024,12:00:00,0,0,0,8.27,0.87,8.7,-0.249,1.919,1.371,1.005,5.089,-0.0227,0.0099,9.799,-0.0797,-0.0906,-0.0944,0.0296,LOW,0
07-01-2024 13:00,07-01-2024,13:00:00,0,0,0,8.27,0.85,8.5,-0.233,1.908,1.372,1.006,4.972,0.0256,0.0071,9.8173,-0.0489,-0.0688,0.0325,0,LOW,0
07-01-2024 14:00,07-01-2024,14:00:00,0,0,0,8.27,0.864,8.64,-0.235,1.912,1.373,1.007,5.341,0.0124,0.0139,9.8158,0.0422,-0.0827,0.0658,0,LOW,0
07-01-2024 15:00,07-01-2024,15:00:00,0,0,0,8.27,0.839,8.39,-0.247,1.912,1.374,1.008,5.249,0.0023,0.0054,9.8368,-0.0285,0.0263,-0.0881,0.0216,LOW,0
07-01-2024 16:00,07-01-2024,16:00:00,0,0,0,8.27,0.8,8,-0.249,1.917,1.375,1.009,5.096,0.0255,0.0147,9.8099,0.0664,0.023,0.0087,0.0093,LOW,0
07-01-2024 17:00,07-01-2024,17:00:00,0,0,0,8.27,0.798,7.98,-0.265,1.919,1.376,1.01,5.112,-0.0224,-0.0161,9.7826,-0.0288,-0.0523,0.1228,0,LOW,0
07-01-2024 18:00,07-01-2024,18:00:00,0,0,0,8.27,0.78,7.8,-0.222,1.919,1.377,1.011,5.128,-0.0102,0.0105,9.789,0.0206,-0.0127,-0.0458,0.0284,LOW,0
07-01-2024 19:00,07-01-2024,19:00:00,0,0,0,8.27,0.772,7.72,-0.182,1.924,1.378,1.012,5.065,0.0006,-0.0024,9.8531,0.073,0.0601,0.0071,0,LOW,0
07-01-2024 20:00,07-01-2024,20:00:00,0,0,0,8.27,0.776,7.76,-0.224,1.924,1.379,1.013,5.527,-0.009,0.01,9.7801,0.0441,0.0099,-0.0928,0.0137,LOW,0
07-01-2024 21:00,07-01-2024,21:00:00,0,0,0,8.27,0.748,7.48,-0.248,1.922,1.38,1.015,5.101,0.012,-0.0098,9.7834,-0.0346,-0.1206,0.0033,0.0316,LOW,0
07-01-2024 22:00,07-01-2024,22:00:00,0,0,0,8.27,0.729,7.29,-0.24,1.922,1.381,1.016,5.149,0.0077,0.003,9.7488,0.0021,0.0247,-0.0163,0,LOW,0
07-01-2024 23:00,07-01-2024,23:00:00,0,0,0,8.27,0.708,7.08,-0.257,1.927,1.382,1.017,5.107,0.0181,0.007,9.8444,0.0421,-0.0772,-0.12,0,LOW,0
08-01-2024 00:00,08-01-2024,00:00:00,0,0,0,8.27,0.727,7.27,-0.225,1.921,1.383,1.018,4.975,0.0026,0.0046,9.8109,0.0227,0.108,-0.1082,0.0485,LOW,0
08-01-2024 01:00,08-01-2024,01:00:00,0,0,0,8.27,0.715,7.15,-0.232,1.927,1.385,1.019,5.043,-0.015,0.0034,9.7767,0.0744,-0.0328,-0.0341,0,LOW,0
08-01-2024 02:00,08-01-2024,02:00:00,0,0,0,8.27,0.706,7.06,-0.246,1.927,1.386,1.02,5.32,-0.0046,-0.0111,9.7469,-0.0389,-0.0206,0.1405,0,LOW,0
08-01-2024 03:00,08-01-2024,03:00:00,1.66,1.66,1.66,9.93,0.703,7.03,-0.237,1.925,1.387,1.021,5.154,0.0087,-0.0056,9.8035,0.0472,-0.0354,0.0362,0,LOW,0
08-01-2024 04:00,08-01-2024,04:00:00,0,1.66,1.66,9.93,0.717,7.17,-0.224,1.926,1.388,1.022,5.244,-0.0049,-0.0303,9.8029,0.0441,0.0311,-0.0592,0,LOW,0
08-01-2024 05:00,08-01-2024,05:00:00,0,1.66,1.66,9.93,0.723,7.23,-0.207,1.933,1.389,1.023,5.251,0.0018,-0.0026,9.8509,-0.0395,0.0247,-0.0416,0.0083,LOW,0
08-01-2024 06:00,08-01-2024,06:00:00,0,1.66,1.66,9.93,0.698,6.98,-0.205,1.94,1.39,1.024,5.252,-0.0067,0.0037,9.8101,0.0435,-0.0422,-0.0063,0,LOW,0
08-01-2024 07:00,08-01-2024,07:00:00,0,1.66,1.66,9.93,0.742,7.42,-0.127,1.942,1.391,1.025,5.115,0.0077,0.0004,9.7872,0.0269,0.0592,-0.0893,0.0208,LOW,0
08-01-2024 08:00,08-01-2024,08:00:00,0,1.66,1.66,9.93,0.746,7.46,-0.14,1.946,1.392,1.027,5.402,0.008,-0.0156,9.8174,0.0065,-0.0475,0.3015,0,LOW,0
08-01-2024 09:00,08-01-2024,09:00:00,0,0,1.66,9.93,0.719,7.19,-0.167,1.946,1.393,1.028,5.311,0.0359,0.0142,9.7888,-0.0233,-0.0844,-0.0064,0,LOW,0
08-01-2024 10:00,08-01-2024,10:00:00,0,0,1.66,9.93,0.708,7.08,-0.188,1.943,1.394,1.029,5.258,-0.0245,0.0059,9.7795,-0.1545,0.0259,0.0809,0.0109,LOW,0
08-01-2024 11:00,08-01-2024,11:00:00,0,0,1.66,9.93,0.688,6.88,-0.192,1.945,1.395,1.03,5.232,0.0048,0.0014,9.7936,-0.0574,0.043,-0.1606,0.0612,LOW,0
08-01-2024 12:00,08-01-2024,12:00:00,0,0,1.66,9.93,0.716,7.16,-0.154,1.943,1.396,1.031,5.038,0.0312,-0.0093,9.7691,-0.0339,-0.1766,0.0562,0.0493,LOW,0
08-01-2024 13:00,08-01-2024,13:00:00,0,0,1.66,9.93,0.729,7.29,-0.121,1.936,1.397,1.032,5.304,0.0179,-0.0125,9.848,0.0685,-0.0844,0.0444,0,LOW,0
08-01-2024 14:00,08-01-2024,14:00:00,0,0,1.66,9.93,0.729,7.29,-0.135,1.934,1.398,1.033,5.19,0.0285,0.0104,9.8226,-0.1082,0.0754,-0.0853,0.0297,LOW,0
08-01-2024 15:00,08-01-2024,15:00:00,0,0,1.66,9.93,0.761,7.61,-0.079,1.924,1.399,1.034,5.11,-0.016,0.0129,9.8082,-0.0502,0.0531,-0.0045,0.0113,LOW,0
08-01-2024 16:00,08-01-2024,16:00:00,0,0,1.66,9.93,0.723,7.23,-0.077,1.917,1.4,1.035,5.085,0.0009,-0.0087,9.8121,0.0062,0.1483,0.0104,0,LOW,0
08-01-2024 17:00,08-01-2024,17:00:00,0,0,1.66,9.93,0.731,7.31,-0.067,1.929,1.401,1.036,5.327,-0.0207,-0.0257,9.8013,0.0211,-0.1154,0.0307,0.0065,LOW,0
08-01-2024 18:00,08-01-2024,18:00:00,0,0,1.66,9.93,0.734,7.34,-0.046,1.936,1.402,1.037,5.042,-0.0128,0.0056,9.8207,-0.1125,-0.0927,-0.0417,0.0012,LOW,0
08-01-2024 19:00,08-01-2024,19:00:00,0,0,1.66,9.93,0.717,7.17,-0.056,1.934,1.403,1.038,5.163,0.0211,0.0324,9.8359,0.2067,0.1083,0.0555,0,LOW,0
08-01-2024 20:00,08-01-2024,20:00:00,0,0,1.66,9.93,0.7,7,-0.076,1.937,1.404,1.039,5.231,-0.0175,-0.0139,9.8118,0.1431,-0.0216,-0.0549,0,LOW,0
08-01-2024 21:00,08-01-2024,21:00:00,0,0,1.66,9.93,0.713,7.13,-0.035,1.932,1.405,1.04,5.196,-0.0046,-0.0015,9.8429,-0.0169,0.0667,0.0695,0.0465,LOW,0
08-01-2024 22:00,08-01-2024,22:00:00,0,0,1.66,9.93,0.723,7.23,-0.006,1.936,1.406,1.041,5.264,-0.014,0.0025,9.8138,0.0114,-0.0458,-0.1218,0.0006,LOW,0
08-01-2024 23:00,08-01-2024,23:00:00,0,0,1.66,9.93,0.677,6.77,-0.031,1.937,1.407,1.042,5.357,0.0043,-0.0003,9.8052,0.0167,-0.0585,0.0315,0,LOW,0
09-01-2024 00:00,09-01-2024,00:00:00,0,0,1.66,9.93,0.712,7.12,-0.016,1.933,1.408,1.043,5.291,-0.0222,0.0194,9.8453,-0.1367,0.0011,-0.0887,0.037,LOW,0
09-01-2024 01:00,09-01-2024,01:00:00,0,0,1.66,9.93,0.73,7.3,0.015,1.931,1.409,1.044,5.226,0,-0.0158,9.7849,0.0149,0.0702,0.0718,0,LOW,0
09-01-2024 02:00,09-01-2024,02:00:00,0,0,1.66,9.93,0.711,7.11,0.006,1.929,1.41,1.045,5.165,0.0137,0.0218,9.8015,0.0266,-0.068,-0.0565,0,LOW,0
09-01-2024 03:00,09-01-2024,03:00:00,0,0,0,9.93,0.679,6.79,-0.024,1.934,1.411,1.046,5.048,-0.0053,0.0004,9.7949,0.0273,-0.0324,0.0582,0,LOW,0
09-01-2024 04:00,09-01-2024,04:00:00,0,0,0,9.93,0.694,6.94,-0.023,1.933,1.412,1.047,5.213,0.0201,0.0068,9.8209,0.0567,0.0126,0.0533,0,LOW,0
09-01-2024 05:00,09-01-2024,05:00:00,0,0,0,9.93,0.694,6.94,-0.029,1.924,1.413,1.048,5.177,0.0075,0.0023,9.808,-0.0837,-0.0655,-0.0089,0.0297,LOW,0
09-01-2024 06:00,09-01-2024,06:00:00,0,0,0,9.93,0.7,7,0.002,1.921,1.414,1.049,5.287,-0.0052,-0.0015,9.8452,-0.1168,0.1754,-0.1902,0,LOW,0
09-01-2024 07:00,09-01-2024,07:00:00,0,0,0,9.93,0.701,7.01,-0.041,1.916,1.415,1.05,5.208,-0.0107,-0.0076,9.835,0.0232,0.0439,0.0398,0.0005,LOW,0
09-01-2024 08:00,09-01-2024,08:00:00,0,0,0,1.66,0.719,7.19,-0.027,1.907,1.416,1.051,5.35,0.0152,-0.0034,9.809,0.0822,0.0312,-0.0667,0.0418,LOW,0
09-01-2024 09:00,09-01-2024,09:00:00,0,0,0,1.66,0.728,7.28,0.009,1.903,1.417,1.052,5.174,-0.0048,0.0304,9.8483,-0.0744,-0.053,-0.0838,0,LOW,0
09-01-2024 10:00,09-01-2024,10:00:00,0,0,0,1.66,0.701,7.01,-0.007,1.89,1.418,1.053,5.161,-0.0019,0.0174,9.7981,0.0119,-0.0276,-0.025,0.0376,LOW,0
09-01-2024 11:00,09-01-2024,11:00:00,0,0,0,1.66,0.674,6.74,-0.014,1.884,1.419,1.054,5.28,0.0315,-0.001,9.7888,0.0354,-0.0741,0.0551,0,LOW,0
09-01-2024 12:00,09-01-2024,12:00:00,0,0,0,1.66,0.67,6.7,-0.046,1.886,1.42,1.055,5.243,0.0155,0.0113,9.8204,0.0037,0.0545,-0.0015,0,LOW,0
09-01-2024 13:00,09-01-2024,13:00:00,6.97,6.97,6.97,8.63,0.877,8.77,0.149,1.888,1.421,1.056,5.277,-0.0118,0.01,9.8034,0.0357,-0.0175,0.0129,0,LOW,0
09-01-2024 14:00,09-01-2024,14:00:00,0,6.97,6.97,8.63,0.894,8.94,0.165,1.891,1.422,1.057,5.216,0.0015,-0.0307,9.8198,-0.0675,-0.0846,0.0746,0.0313,LOW,0
09-01-2024 15:00,09-01-2024,15:00:00,0,6.97,6.97,8.63,0.923,9.23,0.163,1.897,1.423,1.058,5.236,0.0149,-0.0071,9.8524,-0.0772,-0.123,0.0144,0.041,LOW,0
09-01-2024 16:00,09-01-2024,16:00:00,14.77,21.74,21.74,23.4,1.308,13.08,0.585,1.904,1.424,1.059,5.199,-0.0098,-0.0215,9.7943,0.0007,-0.146,0.1264,0,LOW,0
09-01-2024 17:00,09-01-2024,17:00:00,0,21.74,21.74,23.4,1.387,13.87,0.656,1.898,1.425,1.06,5.251,0.0213,0.0005,9.7983,0.2368,-0.1371,0.096,0.0005,LOW,0
09-01-2024 18:00,09-01-2024,18:00:00,0,21.74,21.74,23.4,1.495,14.95,0.761,1.89,1.426,1.061,5.385,0.0066,0.018,9.7848,0.0158,-0.0148,-0.1292,0.0362,LOW,0
09-01-2024 19:00,09-01-2024,19:00:00,0,14.77,21.74,23.4,1.554,15.54,0.837,1.89,1.427,1.062,5.176,0.0344,0.0089,9.8162,0.0987,0.1064,-0.1216,0.012,LOW,0
09-01-2024 20:00,09-01-2024,20:00:00,0,14.77,21.74,23.4,1.642,16.42,0.942,1.893,1.427,1.062,5.166,-0.0041,0.0024,9.8659,-0.0716,-0.0231,-0.0389,0,LOW,0
09-01-2024 21:00,09-01-2024,21:00:00,0,14.77,21.74,23.4,1.674,16.74,0.961,1.888,1.428,1.063,5.278,0.0087,-0.0105,9.7775,-0.0571,-0.0596,0.0864,0,LOW,0
09-01-2024 22:00,09-01-2024,22:00:00,0,0,21.74,23.4,1.728,17.28,1.005,1.89,1.429,1.064,5.219,-0.0107,-0.0239,9.8253,-0.0593,-0.0879,0.0406,0,LOW,0
09-01-2024 23:00,09-01-2024,23:00:00,0,0,21.74,23.4,1.715,17.15,1.038,1.901,1.43,1.065,5.411,-0.0013,0.0077,9.8048,-0.0343,-0.1624,0.0913,0.0192,LOW,0
10-01-2024 00:00,10-01-2024,00:00:00,0,0,21.74,23.4,1.723,17.23,1.011,1.893,1.431,1.066,5.327,-0.0089,0,9.806,-0.1124,-0.0556,-0.0676,0.0483,LOW,0
10-01-2024 01:00,10-01-2024,01:00:00,0,0,21.74,23.4,1.718,17.18,0.989,1.893,1.432,1.067,5.347,0.0155,0.0029,9.7889,0.0469,0.0111,-0.0415,0,LOW,0
10-01-2024 02:00,10-01-2024,02:00:00,0,0,21.74,23.4,1.687,16.87,0.975,1.899,1.433,1.068,5.359,-0.0245,-0.0016,9.8392,0.0538,-0.0158,-0.1468,0.0011,LOW,0
10-01-2024 03:00,10-01-2024,03:00:00,0,0,21.74,23.4,1.703,17.03,1.024,1.898,1.434,1.069,5.167,-0.0424,0.002,9.8561,-0.0134,0.0932,0.0199,0,LOW,0
10-01-2024 04:00,10-01-2024,04:00:00,0,0,21.74,23.4,1.692,16.92,0.998,1.9,1.435,1.07,5.261,0.0044,-0.0039,9.8139,0.0043,-0.0279,0.1227,0,LOW,0
10-01-2024 05:00,10-01-2024,05:00:00,0,0,21.74,23.4,1.701,17.01,1.006,1.906,1.436,1.071,5.33,0.0011,0.0023,9.8302,0.088,0.0769,-0.0088,0.0008,LOW,0
10-01-2024 06:00,10-01-2024,06:00:00,0,0,21.74,23.4,1.676,16.76,0.976,1.904,1.437,1.072,5.25,-0.0116,-0.0047,9.8034,0.0262,-0.0666,-0.0736,0,LOW,0
10-01-2024 07:00,10-01-2024,07:00:00,0,0,21.74,23.4,1.666,16.66,0.964,1.898,1.438,1.072,5.143,0.0015,0.0195,9.8042,-0.1,0.0678,0.1021,0.0204,LOW,0
10-01-2024 08:00,10-01-2024,08:00:00,0,0,21.74,23.4,1.654,16.54,0.935,1.897,1.439,1.073,5.363,-0.0293,-0.0058,9.7992,-0.0347,0.0717,0.0961,0,LOW,0
10-01-2024 09:00,10-01-2024,09:00:00,0,0,21.74,23.4,1.664,16.64,0.937,1.89,1.44,1.074,5.232,0.0235,0.0328,9.8462,0.0258,-0.0467,0.05,0,LOW,0
10-01-2024 10:00,10-01-2024,10:00:00,0,0,21.74,23.4,1.668,16.68,0.967,1.887,1.441,1.075,5.29,-0.0118,0.0096,9.8296,0.0202,0.0158,-0.1023,0,LOW,0
10-01-2024 11:00,10-01-2024,11:00:00,0,0,21.74,23.4,1.66,16.6,0.986,1.89,1.442,1.076,5.325,0.0156,-0.0209,9.7805,0.0978,0.0065,0.0309,0.0342,LOW,0
10-01-2024 12:00,10-01-2024,12:00:00,0,0,21.74,23.4,1.647,16.47,0.976,1.891,1.443,1.077,5.438,-0.0172,0.0361,9.815,-0.0658,0.0521,0.0365,0.0272,LOW,0
10-01-2024 13:00,10-01-2024,13:00:00,0,0,14.77,23.4,1.643,16.43,0.765,1.897,1.444,1.078,5.282,-0.0202,0.0283,9.8133,-0.0049,0.0979,-0.1336,0,LOW,0
10-01-2024 14:00,10-01-2024,14:00:00,0,0,14.77,23.4,1.636,16.36,0.742,1.898,1.445,1.078,5.016,-0.0141,-0.0337,9.7883,-0.0091,0.1132,-0.0419,0.0265,LOW,0
10-01-2024 15:00,10-01-2024,15:00:00,0,0,14.77,23.4,1.627,16.27,0.704,1.894,1.446,1.079,5.281,0.0006,-0.0001,9.8211,-0.1072,-0.0318,0.0796,0,LOW,0
10-01-2024 16:00,10-01-2024,16:00:00,0,0,0,23.4,1.647,16.47,0.339,1.888,1.447,1.08,5.294,0.0136,-0.0285,9.8049,0.0954,-0.0074,0.0222,0,LOW,0
10-01-2024 17:00,10-01-2024,17:00:00,0,0,0,23.4,1.631,16.31,0.244,1.891,1.448,1.081,5.061,0.0237,-0.0194,9.804,0.2709,-0.0831,-0.0118,0.0517,LOW,0
10-01-2024 18:00,10-01-2024,18:00:00,0,0,0,23.4,1.65,16.5,0.155,1.893,1.448,1.082,5.439,0.0161,-0.0128,9.8265,-0.149,-0.0355,-0.1355,0.0126,LOW,0
10-01-2024 19:00,10-01-2024,19:00:00,0,0,0,23.4,1.619,16.19,0.065,1.892,1.449,1.083,4.946,-0.0212,0.0084,9.8014,0.0181,0.0703,-0.069,0,LOW,0
10-01-2024 20:00,10-01-2024,20:00:00,0,0,0,23.4,1.588,15.88,-0.054,1.894,1.45,1.083,5.334,-0.003,-0.0007,9.7954,-0.1207,0.0762,-0.1211,0.0234,LOW,0
10-01-2024 21:00,10-01-2024,21:00:00,13.58,13.58,13.58,36.98,1.862,18.62,0.188,1.889,1.451,1.084,5.082,-0.0075,0.0104,9.8367,0.1045,-0.008,0.0256,0.0299,LOW,0
10-01-2024 22:00,10-01-2024,22:00:00,0,13.58,13.58,36.98,1.907,19.07,0.179,1.875,1.452,1.085,5.395,-0.0013,0.0193,9.847,-0.1542,-0.1094,0.083,0.0348,LOW,0
10-01-2024 23:00,10-01-2024,23:00:00,0,13.58,13.58,36.98,1.935,19.35,0.22,1.881,1.453,1.086,5.336,0.0058,-0.0222,9.8347,-0.0172,0.0176,0.0104,0.0063,LOW,0
11-01-2024 00:00,11-01-2024,00:00:00,0,13.58,13.58,36.98,1.959,19.59,0.236,1.885,1.454,1.087,5.446,-0.0116,0.0098,9.8223,0.0413,0.0907,0.0074,0.0105,LOW,0
11-01-2024 01:00,11-01-2024,01:00:00,0,13.58,13.58,36.98,1.947,19.47,0.228,1.884,1.455,1.088,5.332,0.0296,0.0126,9.8061,0.1016,-0.0164,-0.0784,0.0278,LOW,0
11-01-2024 02:00,11-01-2024,02:00:00,0,13.58,13.58,36.98,2.019,20.19,0.332,1.879,1.456,1.088,5.314,-0.0064,-0.0252,9.8472,-0.0172,0.1102,-0.0855,0,LOW,0
11-01-2024 03:00,11-01-2024,03:00:00,0,0,13.58,35.31,1.989,19.89,0.286,1.878,1.457,1.089,5.233,0.0112,0.0289,9.8142,-0.0568,-0.0984,-0.0024,0.0375,LOW,0
11-01-2024 04:00,11-01-2024,04:00:00,6.43,6.43,20,41.74,2.156,21.56,0.464,1.867,1.458,1.09,5.065,-0.0219,0.0084,9.791,-0.0395,-0.0365,0.1205,0.0064,LOW,0
11-01-2024 05:00,11-01-2024,05:00:00,0,6.43,20,41.74,2.164,21.64,0.464,1.868,1.459,1.091,5.536,0.0296,0.0005,9.7862,-0.0654,0.1408,0.0776,0.0279,LOW,0
11-01-2024 06:00,11-01-2024,06:00:00,0,6.43,20,41.74,2.191,21.91,0.515,1.856,1.46,1.091,5.217,0.01,-0.0049,9.8178,0.042,0.0991,-0.0779,0,LOW,0
11-01-2024 07:00,11-01-2024,07:00:00,0,6.43,20,41.74,2.203,22.03,0.538,1.857,1.461,1.092,5.317,-0.0045,0.0326,9.8277,-0.0431,0.1166,0.0387,0,LOW,0
11-01-2024 08:00,11-01-2024,08:00:00,0,6.43,20,41.74,2.224,22.24,0.569,1.853,1.461,1.093,5.179,0.0053,-0.0153,9.7985,-0.0651,-0.0786,0.072,0.0414,LOW,0
11-01-2024 09:00,11-01-2024,09:00:00,0,6.43,20,41.74,2.208,22.08,0.544,1.852,1.462,1.094,5.15,0.0064,0.0399,9.8235,-0.0979,0.1125,0.1563,0,LOW,0
11-01-2024 10:00,11-01-2024,10:00:00,0,0,20,41.74,2.222,22.22,0.554,1.845,1.463,1.095,5.287,0.0029,-0.0398,9.79,-0.0215,-0.2139,-0.0647,0.0199,LOW,0
11-01-2024 11:00,11-01-2024,11:00:00,0,0,20,41.74,2.197,21.97,0.537,1.854,1.464,1.095,5.331,-0.0041,-0.0126,9.785,-0.006,-0.0061,0.115,0,LOW,0
11-01-2024 12:00,11-01-2024,12:00:00,0,0,20,41.74,2.204,22.04,0.558,1.856,1.465,1.096,5.493,-0.0189,-0.0016,9.7974,-0.1189,-0.0014,0.201,0,LOW,0
11-01-2024 13:00,11-01-2024,13:00:00,0,0,20,41.74,2.152,21.52,0.51,1.852,1.466,1.097,5.404,0.0237,0.0142,9.8246,-0.0525,-0.0281,-0.0791,0,LOW,0
11-01-2024 14:00,11-01-2024,14:00:00,0,0,20,41.74,2.119,21.19,0.483,1.851,1.467,1.098,5.318,0.0029,-0.0104,9.7796,-0.1154,-0.0908,-0.01,0,LOW,0
11-01-2024 15:00,11-01-2024,15:00:00,0,0,20,41.74,2.114,21.14,0.487,1.861,1.468,1.098,5.278,-0.0114,-0.0107,9.8394,0.0225,-0.141,-0.0493,0.0093,LOW,0
11-01-2024 16:00,11-01-2024,16:00:00,0,0,20,41.74,2.096,20.96,0.448,1.855,1.469,1.099,5.327,-0.0042,0.0024,9.7786,0.0644,0.0112,-0.1608,0.022,LOW,0
11-01-2024 17:00,11-01-2024,17:00:00,0,0,20,41.74,2.093,20.93,0.462,1.848,1.47,1.1,5.256,0.0175,-0.0161,9.8585,0.0742,-0.0126,-0.0849,0.0024,LOW,0
11-01-2024 18:00,11-01-2024,18:00:00,0,0,20,41.74,2.085,20.85,0.435,1.841,1.471,1.1,5.319,0.0184,0.0119,9.8306,-0.0173,-0.002,-0.1386,0,LOW,0
